instrument_id,isin,symbol,resolution_status
NSE-ISIN:INE939A01011,INE939A01011,STAR,CERTIFIED
NSE-ISIN:INE460H01021,INE460H01021,STARCEMENT,CERTIFIED
NSE-ISIN:INE575P01011,INE575P01011,STARHEALTH,CERTIFIED
NSE-ISIN:INE733A01018,INE733A01018,STARPAPER,CERTIFIED
NSE-ISIN:INE992I01013,INE992I01013,STARTECK,CERTIFIED
NSE-ISIN:INE655A01013,INE655A01013,STCINDIA,CERTIFIED
NSE-ISIN:INE124E01038,INE124E01038,STEELCAS,CERTIFIED
NSE-ISIN:INE395H01011,INE395H01011,STEELCITY,CERTIFIED
NSE-ISIN:INE503B01013,INE503B01013,STEELXIND,CERTIFIED
NSE-ISIN:INE503B01021,INE503B01021,STEELXIND,CERTIFIED
NSE-ISIN:INE577L01016,INE577L01016,STEL,CERTIFIED
NSE-ISIN:INE268A01049,INE268A01049,STER,CERTIFIED
NSE-ISIN:INE324C01038,INE324C01038,STERLINBIO,CERTIFIED
NSE-ISIN:INE324C01038,INE324C01038,STERLINBIO,CERTIFIED
NSE-ISIN:INE334A01015,INE334A01015,STERTOOLS,CERTIFIED
NSE-ISIN:INE334A01023,INE334A01023,STERTOOLS,CERTIFIED
NSE-ISIN:INE090C01019,INE090C01019,STINDIA,CERTIFIED
NSE-ISIN:INE1VXE01018,INE1VXE01018,STLNETWORK,CERTIFIED
NSE-ISIN:INE205F01016,INE205F01016,STLSTRINF,CERTIFIED
NSE-ISIN:INE089C01029,INE089C01029,STLTECH,CERTIFIED
NSE-ISIN:INE034H01016,INE034H01016,SORILINFRA,CERTIFIED
NSE-ISIN:INE00IN01015,INE00IN01015,STOVEKRAFT,CERTIFIED
NSE-ISIN:INE089C01029,INE089C01029,STRTECH,CERTIFIED
NSE-ISIN:INE089C01029,INE089C01029,STLTECH,CERTIFIED
NSE-ISIN:INE00Q601028,INE00Q601028,STUDDS,CERTIFIED
NSE-ISIN:INE189B01011,INE189B01011,INEOSSTYRO,CERTIFIED
NSE-ISIN:INE04VU01023,INE04VU01023,STYL,CERTIFIED
NSE-ISIN:INE239C01020,INE239C01020,STYLAMIND,CERTIFIED
NSE-ISIN:INE01FR01028,INE01FR01028,STYLEBAAZA,CERTIFIED
NSE-ISIN:INE189B01011,INE189B01011,STYRENIX,CERTIFIED
NSE-ISIN:INE845C01016,INE845C01016,SUBCAPCITY,CERTIFIED
NSE-ISIN:INE754A01014,INE754A01014,SUBEX,CERTIFIED
NSE-ISIN:INE754A01055,INE754A01055,SUBEXLTD,CERTIFIED
NSE-ISIN:INE937A01023,INE937A01023,SPMLINFRA,CERTIFIED
NSE-ISIN:INE287B01021,INE287B01021,SUBROS,CERTIFIED
NSE-ISIN:INE384L01017,INE384L01017,SUDAR,CERTIFIED
NSE-ISIN:INE492A01029,INE492A01029,SUDARCOLOR,CERTIFIED
NSE-ISIN:INE659A01015,INE659A01015,SUDARSCHEM,CERTIFIED
NSE-ISIN:INE659A01023,INE659A01023,SUDARSCHEM,CERTIFIED
NSE-ISIN:INE0QPI01025,INE0QPI01025,SUDEEPPHRM,CERTIFIED
NSE-ISIN:INE333I01028,INE333I01028,SUJANATOW,CERTIFIED
NSE-ISIN:INE333I01036,INE333I01036,NTL,CERTIFIED
NSE-ISIN:INE216G01011,INE216G01011,SUJANAUNI,CERTIFIED
NSE-ISIN:INE450E01029,INE450E01029,SUKHJITS,CERTIFIED
NSE-ISIN:INE142Q01026,INE142Q01026,SULA,CERTIFIED
NSE-ISIN:INE886B01012,INE886B01012,SUMEDHA,CERTIFIED
NSE-ISIN:INE235C01010,INE235C01010,SUMEETINDS,CERTIFIED
NSE-ISIN:INE235C01036,INE235C01036,SUMEETINDS,CERTIFIED
NSE-ISIN:INE258G01013,INE258G01013,SUMICHEM,CERTIFIED
NSE-ISIN:INE748Z01013,INE748Z01013,SUMIT,CERTIFIED
NSE-ISIN:INE519C01017,INE519C01017,SUMMITSEC,CERTIFIED
NSE-ISIN:INE0Q3R01026,INE0Q3R01026,SUNCLAY,CERTIFIED
NSE-ISIN:INE105A01035,INE105A01035,TVSHLTD,CERTIFIED
NSE-ISIN:INE105A01027,INE105A01027,SUNCLAYTON,CERTIFIED
NSE-ISIN:INE108E01023,INE108E01023,SUNDARAM,CERTIFIED
NSE-ISIN:INE660A01013,INE660A01013,SUNDARMFIN,CERTIFIED
NSE-ISIN:INE202Z01029,INE202Z01029,TSFINV,CERTIFIED
NSE-ISIN:INE073D01013,INE073D01013,SUNDRMBRAK,CERTIFIED
NSE-ISIN:INE387A01021,INE387A01021,SUNDRMFAST,CERTIFIED
NSE-ISIN:INE209A01019,INE209A01019,SUNDROP,CERTIFIED
NSE-ISIN:INE947A01014,INE947A01014,SUNFLAG,CERTIFIED
NSE-ISIN:INE947A01014,INE947A01014,SUNFLAG,CERTIFIED
NSE-ISIN:INE305H01010,INE305H01010,SUNILHITEC,CERTIFIED
NSE-ISIN:INE305H01028,INE305H01028,SUNILHITEC,CERTIFIED
NSE-ISIN:INE671C01016,INE671C01016,SUNLOC,CERTIFIED
NSE-ISIN:INE044A01036,INE044A01036,SUNPHARMA,CERTIFIED
NSE-ISIN:INE671K01027,INE671K01027,SUNRAKSHAK,CERTIFIED
NSE-ISIN:INE199E01014,INE199E01014,SUNSHIEL,CERTIFIED
NSE-ISIN:INE1B3O01011,INE1B3O01011,SUNSHINE,CERTIFIED
NSE-ISIN:INE805D01026,INE805D01026,SUNTECK,CERTIFIED
NSE-ISIN:INE805D01034,INE805D01034,SUNTECK,CERTIFIED
NSE-ISIN:INE424H01027,INE424H01027,SUNTV,CERTIFIED
NSE-ISIN:INE091C01017,INE091C01017,SUPER,CERTIFIED
NSE-ISIN:INE712B01010,INE712B01010,SUPERHOUSE,CERTIFIED
NSE-ISIN:INE662A01027,INE662A01027,SUPERSPIN,CERTIFIED
NSE-ISIN:INE663A01017,INE663A01017,SUPPETRO,CERTIFIED
NSE-ISIN:INE399C01030,INE399C01030,SUPRAJIT,CERTIFIED
NSE-ISIN:INE822E01011,INE822E01011,SUPREME,CERTIFIED
NSE-ISIN:INE319Z01013,INE319Z01013,SUPREMEENG,CERTIFIED
NSE-ISIN:INE319Z01021,INE319Z01021,SUPREMEENG,CERTIFIED
NSE-ISIN:INE195A01028,INE195A01028,SUPREMEIND,CERTIFIED
NSE-ISIN:INE550H01011,INE550H01011,SUPREMEINF,CERTIFIED
NSE-ISIN:INE651G01027,INE651G01027,SUPREMETEX,CERTIFIED
NSE-ISIN:INE651G01027,INE651G01027,SUPREMETEX,CERTIFIED
NSE-ISIN:INE07RO01027,INE07RO01027,SUPRIYA,CERTIFIED
NSE-ISIN:INE460D01038,INE460D01038,SUPTANERY,CERTIFIED
NSE-ISIN:INE664A01015,INE664A01015,SURAJDIAMN,CERTIFIED
NSE-ISIN:INE843S01025,INE843S01025,SURAJEST,CERTIFIED
NSE-ISIN:INE713C01016,INE713C01016,SURAJLTD,CERTIFIED
NSE-ISIN:INE877V01027,INE877V01027,SURAKSHA,CERTIFIED
NSE-ISIN:INE357D01010,INE357D01010,SURANACORP,CERTIFIED
NSE-ISIN:INE659D01019,INE659D01019,SURANAIND,CERTIFIED
NSE-ISIN:INE272L01022,INE272L01022,SURANASOL,CERTIFIED
NSE-ISIN:INE130B01023,INE130B01023,SURANAT&P,CERTIFIED
NSE-ISIN:INE130B01031,INE130B01031,SURANAT&P,CERTIFIED
NSE-ISIN:INE272L01014,INE272L01014,SURANAVEL,CERTIFIED
NSE-ISIN:INE272L01022,INE272L01022,SURANASOL,CERTIFIED
NSE-ISIN:INE082W01014,INE082W01014,WEWIN,CERTIFIED
NSE-ISIN:INE411C01017,INE411C01017,SURYAJYOTI,CERTIFIED
NSE-ISIN:INE132C01027,INE132C01027,SURYALA,CERTIFIED
NSE-ISIN:INE713B01026,INE713B01026,SURYALAXMI,CERTIFIED
NSE-ISIN:INE249G01020,INE249G01020,SURYAPHARM,CERTIFIED
NSE-ISIN:INE335A01012,INE335A01012,SURYAROSNI,CERTIFIED
NSE-ISIN:INE335A01020,INE335A01020,SURYAROSNI,CERTIFIED
NSE-ISIN:INE428Q01011,INE428Q01011,SURYODAY,CERTIFIED
NSE-ISIN:INE923A01015,INE923A01015,SILINV,CERTIFIED
NSE-ISIN:INE645H01019,INE645H01019,SUTLEJTEX,CERTIFIED
NSE-ISIN:INE645H01027,INE645H01027,SUTLEJTEX,CERTIFIED
NSE-ISIN:INE591Q01016,INE591Q01016,SUULD,CERTIFIED
NSE-ISIN:INE495B01038,INE495B01038,SUVEN,CERTIFIED
NSE-ISIN:INE03QK01018,INE03QK01018,COHANCE,CERTIFIED
NSE-ISIN:INE018401013,INE018401013,SUVIDHAA,CERTIFIED
NSE-ISIN:INE442P01014,INE442P01014,SUYOG,CERTIFIED
NSE-ISIN:INE040H01021,INE040H01021,SUZLON,CERTIFIED
NSE-ISIN:INE159L01013,INE159L01013,SVGLOBAL,CERTIFIED
NSE-ISIN:INE00CE01017,INE00CE01017,SVLL,CERTIFIED
NSE-ISIN:INE308E01029,INE308E01029,SVPGLOB,CERTIFIED
NSE-ISIN:INE665A01038,INE665A01038,SWANCORP,CERTIFIED
NSE-ISIN:INE542F01020,INE542F01020,SWANDEF,CERTIFIED
NSE-ISIN:INE665A01038,INE665A01038,SWANCORP,CERTIFIED
NSE-ISIN:INE0GMR01016,INE0GMR01016,SWARAJ,CERTIFIED
NSE-ISIN:INE277A01016,INE277A01016,SWARAJENG,CERTIFIED
NSE-ISIN:INE294B01019,INE294B01019,SMLISUZU,CERTIFIED
NSE-ISIN:INE967A01012,INE967A01012,SWARNSAR,CERTIFIED
NSE-ISIN:INE409B01013,INE409B01013,SWELECTES,CERTIFIED
NSE-ISIN:INE00H001014,INE00H001014,SWIGGY,CERTIFIED
NSE-ISIN:INE010C01025,INE010C01025,SWISSMLTRY,CERTIFIED
NSE-ISIN:INE00M201021,INE00M201021,SWSOLAR,CERTIFIED
NSE-ISIN:INE899I01028,INE899I01028,SYMBIOTEC,CERTIFIED
NSE-ISIN:INE225D01019,INE225D01019,SYMPHONY,CERTIFIED
NSE-ISIN:INE225D01027,INE225D01027,SYMPHONY,CERTIFIED
NSE-ISIN:INE602K01014,INE602K01014,SYNCOM,CERTIFIED
NSE-ISIN:INE312C01025,INE312C01025,SYNCOMF,CERTIFIED
NSE-ISIN:INE667A01018,INE667A01018,SYNDIBANK,CERTIFIED
NSE-ISIN:INE398R01022,INE398R01022,SYNGENE,CERTIFIED
NSE-ISIN:INE0DYJ01015,INE0DYJ01015,SYRMA,CERTIFIED
NSE-ISIN:INE356B01024,INE356B01024,SYSTMTXC,CERTIFIED
NSE-ISIN:INE524T01011,INE524T01011,TAALTECH,CERTIFIED
NSE-ISIN:INE123C01018,INE123C01018,TAINWALCHM,CERTIFIED
NSE-ISIN:INE586B01026,INE586B01026,TAJGVK,CERTIFIED
NSE-ISIN:INE142I01023,INE142I01023,TAKE,CERTIFIED
NSE-ISIN:INE889I01011,INE889I01011,TAKSHEEL,CERTIFIED
NSE-ISIN:INE187D01011,INE187D01011,TALBROAUTO,CERTIFIED
NSE-ISIN:INE187D01029,INE187D01029,TALBROAUTO,CERTIFIED
NSE-ISIN:INE502K01016,INE502K01016,TALWALKARS,CERTIFIED
NSE-ISIN:INE864J01012,INE864J01012,TAMBOLIIN,CERTIFIED
NSE-ISIN:INE692C01020,INE692C01020,TANAA,CERTIFIED
NSE-ISIN:INE639B01015,INE639B01015,TANFACIND,CERTIFIED
NSE-ISIN:INE483C01032,INE483C01032,TANLA,CERTIFIED
NSE-ISIN:INE388G01018,INE388G01018,TANTIACONS,CERTIFIED
NSE-ISIN:INE555Z01020,INE555Z01020,TARACHAND,CERTIFIED
NSE-ISIN:INE799L01016,INE799L01016,TARAJEWELS,CERTIFIED
NSE-ISIN:INE747K01017,INE747K01017,TARAPUR,CERTIFIED
NSE-ISIN:INE0EK901012,INE0EK901012,TARC,CERTIFIED
NSE-ISIN:INE763I01026,INE763I01026,TARIL,CERTIFIED
NSE-ISIN:INE924H01018,INE924H01018,TARMAT,CERTIFIED
NSE-ISIN:INE144Z01023,INE144Z01023,TARSONS,CERTIFIED
NSE-ISIN:INE750C01026,INE750C01026,MARKSANS,CERTIFIED
NSE-ISIN:INE488B01017,INE488B01017,TASTYBITE,CERTIFIED
NSE-ISIN:INE976I01016,INE976I01016,TATACAP,CERTIFIED
NSE-ISIN:INE092A01019,INE092A01019,TATACHEM,CERTIFIED
NSE-ISIN:INE344201012,INE344201012,TATACHEM,CERTIFIED
NSE-ISIN:INE493A01019,INE493A01019,TATACOFFEE,CERTIFIED
NSE-ISIN:INE493A01027,INE493A01027,TATACOFFEE,CERTIFIED
NSE-ISIN:INE151A01013,INE151A01013,TATACOMM,CERTIFIED
NSE-ISIN:INE192A01025,INE192A01025,TATACONSUM,CERTIFIED
NSE-ISIN:INE670A01012,INE670A01012,TATAELXSI,CERTIFIED
NSE-ISIN:INE192A01025,INE192A01025,TATACONSUM,CERTIFIED
NSE-ISIN:INE671A01010,INE671A01010,HONAUT,CERTIFIED
NSE-ISIN:INE672A01018,INE672A01018,TATAINVEST,CERTIFIED
NSE-ISIN:INE672A01026,INE672A01026,TATAINVEST,CERTIFIED
NSE-ISIN:INE056C01010,INE056C01010,TATAMETALI,CERTIFIED
NSE-ISIN:INE155A01022,INE155A01022,TMPV,CERTIFIED
NSE-ISIN:IN9155A01020,IN9155A01020,TATAMTRDVR,CERTIFIED
NSE-ISIN:INE245A01021,INE245A01021,TATAPOWER,CERTIFIED
NSE-ISIN:INE674A01014,INE674A01014,TATASTLLP,CERTIFIED
NSE-ISIN:INE081A01012,INE081A01012,TATASTEEL,CERTIFIED
NSE-ISIN:INE081A01020,INE081A01020,TATASTEEL,CERTIFIED
NSE-ISIN:INE824B01021,INE824B01021,TATASTLBSL,CERTIFIED
NSE-ISIN:INE674A01014,INE674A01014,TATASTLLP,CERTIFIED
NSE-ISIN:INE192A01025,INE192A01025,TATAGLOBAL,CERTIFIED
NSE-ISIN:INE142M01025,INE142M01025,TATATECH,CERTIFIED
NSE-ISIN:INE676A01019,INE676A01019,AGCNET,CERTIFIED
NSE-ISIN:INE517B01013,INE517B01013,TTML,CERTIFIED
NSE-ISIN:INE325A01013,INE325A01013,TIMKEN,CERTIFIED
NSE-ISIN:INE0GK401011,INE0GK401011,TATVA,CERTIFIED
NSE-ISIN:INE673O01025,INE673O01025,TBOTEK,CERTIFIED
NSE-ISIN:INE760L01018,INE760L01018,TBZ,CERTIFIED
NSE-ISIN:INE887D01024,INE887D01024,TCC,CERTIFIED
NSE-ISIN:INE688A01022,INE688A01022,TCI,CERTIFIED
NSE-ISIN:INE662L01016,INE662L01016,TCIDEVELOP,CERTIFIED
NSE-ISIN:INE586V01016,INE586V01016,TCIEXP,CERTIFIED
NSE-ISIN:INE911B01018,INE911B01018,TCIFINANCE,CERTIFIED
NSE-ISIN:INE388G01026,INE388G01026,TICL,CERTIFIED
NSE-ISIN:INE778U01029,INE778U01029,TCNSBRANDS,CERTIFIED
NSE-ISIN:INE822C01015,INE822C01015,TCPLPACK,CERTIFIED
NSE-ISIN:INE467B01029,INE467B01029,TCS,CERTIFIED
NSE-ISIN:INE419M01019,INE419M01019,TDPOWERSYS,CERTIFIED
NSE-ISIN:INE419M01035,INE419M01035,TDPOWERSYS,CERTIFIED
NSE-ISIN:INE289C01025,INE289C01025,TEAMGTY,CERTIFIED
NSE-ISIN:INE985S01024,INE985S01024,TEAMLEASE,CERTIFIED
NSE-ISIN:INE778A01021,INE778A01021,TECHIN,CERTIFIED
NSE-ISIN:INE669C01028,INE669C01028,TECHM,CERTIFIED
NSE-ISIN:INE669C01036,INE669C01036,TECHM,CERTIFIED
NSE-ISIN:INE286K01024,INE286K01024,TECHNO,CERTIFIED
NSE-ISIN:INE1D0W01018,INE1D0W01018,TECHNOCRAF,CERTIFIED
NSE-ISIN:INE285K01026,INE285K01026,TECHNOE,CERTIFIED
NSE-ISIN:INE509K01011,INE509K01011,TECHNOFAB,CERTIFIED
NSE-ISIN:INE314H01012,INE314H01012,TECHNVISN,CERTIFIED
NSE-ISIN:INE014B01011,INE014B01011,TECILCHEM,CERTIFIED
NSE-ISIN:INE904H01010,INE904H01010,TECPRO,CERTIFIED
NSE-ISIN:INE011K01018,INE011K01018,TEGA,CERTIFIED
NSE-ISIN:INE010J01012,INE010J01012,TEJASNET,CERTIFIED
NSE-ISIN:INE155A01022,INE155A01022,TATAMOTORS,CERTIFIED
NSE-ISIN:INE391I01018,INE391I01018,TELEDATAIT,CERTIFIED
NSE-ISIN:INE473I01014,INE473I01014,TELEMARINE,CERTIFIED
NSE-ISIN:INE869Y01010,INE869Y01010,TEMBO,CERTIFIED
NSE-ISIN:INE869Y01028,INE869Y01028,TEMBO,CERTIFIED
NSE-ISIN:INE1KZI01025,INE1KZI01025,TEMPSENS,CERTIFIED
NSE-ISIN:INE19RI01016,INE19RI01016,TENNIND,CERTIFIED
NSE-ISIN:INE390D01011,INE390D01011,TERAI,CERTIFIED
NSE-ISIN:INE482B01010,INE482B01010,TERASOFT,CERTIFIED
NSE-ISIN:INE435C01024,INE435C01024,TEXINFRA,CERTIFIED
NSE-ISIN:INE435C01024,INE435C01024,TEXINFRA,CERTIFIED
NSE-ISIN:INE141K01013,INE141K01013,TEXMOPIPES,CERTIFIED
NSE-ISIN:INE621L01012,INE621L01012,TEXRAIL,CERTIFIED
NSE-ISIN:INE305A01015,INE305A01015,TFCILTD,CERTIFIED
NSE-ISIN:INE305A01023,INE305A01023,TFCILTD,CERTIFIED
NSE-ISIN:INE804H01012,INE804H01012,TFL,CERTIFIED
NSE-ISIN:INE797H01018,INE797H01018,TGBHOTELS,CERTIFIED
NSE-ISIN:INE284B01028,INE284B01028,TGVSL,CERTIFIED
NSE-ISIN:INE077P01034,INE077P01034,THACKER,CERTIFIED
NSE-ISIN:INE403F01017,INE403F01017,THAKDEV,CERTIFIED
NSE-ISIN:INE085J01014,INE085J01014,THANGAMAYL,CERTIFIED
NSE-ISIN:INE924D01017,INE924D01017,THEINVEST,CERTIFIED
NSE-ISIN:INE121N01019,INE121N01019,THEJO,CERTIFIED
NSE-ISIN:INE0AQ201015,INE0AQ201015,THELEELA,CERTIFIED
NSE-ISIN:INE083B01016,INE083B01016,THEMISMED,CERTIFIED
NSE-ISIN:INE083B01024,INE083B01024,THEMISMED,CERTIFIED
NSE-ISIN:INE152A01029,INE152A01029,THERMAX,CERTIFIED
NSE-ISIN:INE201K01015,INE201K01015,SQSBFSI,CERTIFIED
NSE-ISIN:INE409A01015,INE409A01015,THIRUSUGAR,CERTIFIED
NSE-ISIN:INE332A01027,INE332A01027,THOMASCOOK,CERTIFIED
NSE-ISIN:INE480M01011,INE480M01011,THOMASCOTT,CERTIFIED
NSE-ISIN:INE594H01019,INE594H01019,THYROCARE,CERTIFIED
NSE-ISIN:INE133E01013,INE133E01013,TI,CERTIFIED
NSE-ISIN:INE388G01026,INE388G01026,TICL,CERTIFIED
NSE-ISIN:INE484C01014,INE484C01014,TIDEWATER,CERTIFIED
NSE-ISIN:INE484C01022,INE484C01022,TIDEWATER,CERTIFIED
NSE-ISIN:INE484C01030,INE484C01030,VEEDOL,CERTIFIED
NSE-ISIN:INE149A01033,INE149A01033,CHOLAHLDNG,CERTIFIED
NSE-ISIN:INE906O01029,INE906O01029,TIGERLOGS,CERTIFIED
NSE-ISIN:INE545H01011,INE545H01011,TIIL,CERTIFIED
NSE-ISIN:INE974X01010,INE974X01010,TIINDIA,CERTIFIED
NSE-ISIN:INE440L01017,INE440L01017,TIJARIA,CERTIFIED
NSE-ISIN:INE806C01018,INE806C01018,TIL,CERTIFIED
NSE-ISIN:INE289C01025,INE289C01025,TEAMGTY,CERTIFIED
NSE-ISIN:INE508G01029,INE508G01029,TIMETECHNO,CERTIFIED
NSE-ISIN:INE064A01026,INE064A01026,TIMEX,CERTIFIED
NSE-ISIN:INE325A01013,INE325A01013,TIMKEN,CERTIFIED
NSE-ISIN:INE015C01016,INE015C01016,TINNARUBR,CERTIFIED
NSE-ISIN:INE422C01014,INE422C01014,TINPLATE,CERTIFIED
NSE-ISIN:INE0LQS01015,INE0LQS01015,TIPSFILMS,CERTIFIED
NSE-ISIN:INE716B01011,INE716B01011,TIPSINDLTD,CERTIFIED
NSE-ISIN:INE716B01029,INE716B01029,TIPSMUSIC,CERTIFIED
NSE-ISIN:INE716B01029,INE716B01029,TIPSMUSIC,CERTIFIED
NSE-ISIN:INE338A01016,INE338A01016,TIRUMALCHM,CERTIFIED
NSE-ISIN:INE338A01024,INE338A01024,TIRUMALCHM,CERTIFIED
NSE-ISIN:INE319Y01016,INE319Y01016,TIRUPATIFL,CERTIFIED
NSE-ISIN:INE319Y01024,INE319Y01024,TIRUPATIFL,CERTIFIED
NSE-ISIN:INE615H01020,INE615H01020,TITAGARH,CERTIFIED
NSE-ISIN:INE280A01028,INE280A01028,TITAN,CERTIFIED
NSE-ISIN:INE244A01016,INE244A01016,DENORA,CERTIFIED
NSE-ISIN:INE668A01016,INE668A01016,TMB,CERTIFIED
NSE-ISIN:INE1TAE01010,INE1TAE01010,TMCV,CERTIFIED
NSE-ISIN:INE155A01022,INE155A01022,TMPV,CERTIFIED
NSE-ISIN:INE759V01019,INE759V01019,HEADSUP,CERTIFIED
NSE-ISIN:INE148A01019,INE148A01019,TNPETRO,CERTIFIED
NSE-ISIN:INE107A01015,INE107A01015,TNPL,CERTIFIED
NSE-ISIN:INE141D01018,INE141D01018,TNTELE,CERTIFIED
NSE-ISIN:INE944B01019,INE944B01019,TODAYS,CERTIFIED
NSE-ISIN:INE932C01012,INE932C01012,TOKYOPLAST,CERTIFIED
NSE-ISIN:INE0RWQ01014,INE0RWQ01014,TOLINS,CERTIFIED
NSE-ISIN:INE685A01028,INE685A01028,TORNTPHARM,CERTIFIED
NSE-ISIN:INE813H01021,INE813H01021,TORNTPOWER,CERTIFIED
NSE-ISIN:INE336X01012,INE336X01012,TOTAL,CERTIFIED
NSE-ISIN:INE486Y01013,INE486Y01013,TOUCHWOOD,CERTIFIED
NSE-ISIN:INE457P01020,INE457P01020,TOYAMSL,CERTIFIED
NSE-ISIN:INE065J01024,INE065J01024,TPHQ,CERTIFIED
NSE-ISIN:INE413G01014,INE413G01014,TPLPLASTEH,CERTIFIED
NSE-ISIN:INE413G01022,INE413G01022,TPLPLASTEH,CERTIFIED
NSE-ISIN:INE0HMF01019,INE0HMF01019,TRACXN,CERTIFIED
NSE-ISIN:INE686A01026,INE686A01026,CEMPRO,CERTIFIED
NSE-ISIN:INE330E01023,INE330E01023,TRANSCOR,CERTIFIED
NSE-ISIN:INE687A01016,INE687A01016,TRANSPEK,CERTIFIED
NSE-ISIN:INE454P01035,INE454P01035,TRANSRAILL,CERTIFIED
NSE-ISIN:INE757B01015,INE757B01015,TRANSWORLD,CERTIFIED
NSE-ISIN:INE103V01028,INE103V01028,TRAVELFOOD,CERTIFIED
NSE-ISIN:INE040M01013,INE040M01013,TREEHOUSE,CERTIFIED
NSE-ISIN:INE00CA01015,INE00CA01015,TREJHARA,CERTIFIED
NSE-ISIN:INE0O3901029,INE0O3901029,TREL,CERTIFIED
NSE-ISIN:INE849A01012,INE849A01012,TRENT,CERTIFIED
NSE-ISIN:INE849A01020,INE849A01020,TRENT,CERTIFIED
NSE-ISIN:INE391D01019,INE391D01019,TRF,CERTIFIED
NSE-ISIN:INE771B01032,INE771B01032,TRICOM,CERTIFIED
NSE-ISIN:INE064C01014,INE064C01014,TRIDENT,CERTIFIED
NSE-ISIN:INE064C01022,INE064C01022,TRIDENT,CERTIFIED
NSE-ISIN:INE948A01012,INE948A01012,TRIGYN,CERTIFIED
NSE-ISIN:INE763I01018,INE763I01018,TRIL,CERTIFIED
NSE-ISIN:INE763I01026,INE763I01026,TARIL,CERTIFIED
NSE-ISIN:INE440G01017,INE440G01017,TRITONV,CERTIFIED
NSE-ISIN:INE152M01016,INE152M01016,TRITURBINE,CERTIFIED
NSE-ISIN:INE256C01024,INE256C01024,TRIVENI,CERTIFIED
NSE-ISIN:INE615R01029,INE615R01029,TRU,CERTIFIED
NSE-ISIN:INE0MWH01014,INE0MWH01014,TRUALT,CERTIFIED
NSE-ISIN:INE202Z01029,INE202Z01029,TSFINV,CERTIFIED
NSE-ISIN:INE910C01018,INE910C01018,TTKHEALTH,CERTIFIED
NSE-ISIN:INE910C01018,INE910C01018,TTKHLTCARE,CERTIFIED
NSE-ISIN:INE690A01010,INE690A01010,TTKPRESTIG,CERTIFIED
NSE-ISIN:INE690A01028,INE690A01028,TTKPRESTIG,CERTIFIED
NSE-ISIN:INE592B01016,INE592B01016,TTL,CERTIFIED
NSE-ISIN:INE592B01024,INE592B01024,TTL,CERTIFIED
NSE-ISIN:INE517B01013,INE517B01013,TTML,CERTIFIED
NSE-ISIN:INE149A01025,INE149A01025,TUBEINVEST,CERTIFIED
NSE-ISIN:INE122H01027,INE122H01027,TULIP,CERTIFIED
NSE-ISIN:INE474I01012,INE474I01012,TULSI,CERTIFIED
NSE-ISIN:INE463D01016,INE463D01016,TULSYAN,CERTIFIED
NSE-ISIN:INE0OC301013,INE0OC301013,TURTLEMINT,CERTIFIED
NSE-ISIN:INE400A01014,INE400A01014,TUTIALKA,CERTIFIED
NSE-ISIN:INE886H01027,INE886H01027,TV18BRDCST,CERTIFIED
NSE-ISIN:INE494B01023,INE494B01023,TVSMOTOR,CERTIFIED
NSE-ISIN:INE236G01019,INE236G01019,TVSELECT,CERTIFIED
NSE-ISIN:INE105A01035,INE105A01035,TVSHLTD,CERTIFIED
NSE-ISIN:INE494B01023,INE494B01023,TVSMOTOR,CERTIFIED
NSE-ISIN:INE395N01027,INE395N01027,TVSSCS,CERTIFIED
NSE-ISIN:INE421C01016,INE421C01016,TVSSRICHAK,CERTIFIED
NSE-ISIN:INE038F01029,INE038F01029,TVTODAY,CERTIFIED
NSE-ISIN:INE871L01013,INE871L01013,TVVISION,CERTIFIED
NSE-ISIN:INE783B01029,INE783B01029,TWILITAKA,CERTIFIED
NSE-ISIN:INE615H01012,INE615H01012,TWL,CERTIFIED
NSE-ISIN:INE615H01020,INE615H01020,TITAGARH,CERTIFIED
NSE-ISIN:INE328C01013,INE328C01013,UBENGG,CERTIFIED
NSE-ISIN:INE696A01025,INE696A01025,UBHOLDINGS,CERTIFIED
NSE-ISIN:INE686F01025,INE686F01025,UBL,CERTIFIED
NSE-ISIN:INE139B01016,INE139B01016,UCAL,CERTIFIED
NSE-ISIN:INE139B01016,INE139B01016,UCAL,CERTIFIED
NSE-ISIN:INE691A01018,INE691A01018,UCOBANK,CERTIFIED
NSE-ISIN:INE551B01012,INE551B01012,UDAYJEW,CERTIFIED
NSE-ISIN:INE851I01011,INE851I01011,UDS,CERTIFIED
NSE-ISIN:INE899L01030,INE899L01030,UEL,CERTIFIED
NSE-ISIN:INE382M01027,INE382M01027,UFBL,CERTIFIED
NSE-ISIN:INE516A01017,INE516A01017,UFLEX,CERTIFIED
NSE-ISIN:INE527H01019,INE527H01019,UFO,CERTIFIED
NSE-ISIN:INE071E01023,INE071E01023,UGARSUGAR,CERTIFIED
NSE-ISIN:INE583D01011,INE583D01011,UGROCAP,CERTIFIED
NSE-ISIN:INE899L01022,INE899L01022,UJAAS,CERTIFIED
NSE-ISIN:INE334L01012,INE334L01012,UJJIVAN,CERTIFIED
NSE-ISIN:INE551W01018,INE551W01018,UJJIVANSFB,CERTIFIED
NSE-ISIN:INE481G01011,INE481G01011,ULTRACEMCO,CERTIFIED
NSE-ISIN:INE405A01021,INE405A01021,ULTRAMAR,CERTIFIED
